,name,lat,lon,addr:city,addr:housenumber,addr:postcode,addr:street,amenity,email,phone,website,wheelchair,contact:facebook,contact:phone,wikidata,fixme,contact:website,old_name,opening_hours,smoking,source,cuisine,drink:club-mate,recycling:cans,recycling:glass,recycling:paper,addr:country,toilets:wheelchair,name:es,designation,wifi,source:name,old_name_1,description,payment:bitcoin,note,alt_name,wheelchair:description,layer,outdoor_seating,addr:subdistrict,internet_access:fee,internet_access,opening_hours:signed,name:en,craft_beer,shop,food,delivery,payment:american_express,payment:discover_card,payment:mastercard,payment:visa,seating,addr:housename,url,contact:email,brewery,description_1,addr:state,operator,old_name_2,lgbtq,name:zh,wheelchair:description:es,microbrewery,entrance,lgbtq:bears,level,outside_seating,craft,ramp:wheelchair,diet:vegan,diet:vegetarian,name:uk,reservation,takeaway,name:ca,disused:amenity,name:fr,min_age,diet:gluten_free,facebook,capacity,beacon:type,indoormark,amenity_1,addr:unit,payment:cash,payment:credit_cards,start_date,payment:debit_cards,name:de,air_conditioning,opening_hours:covid19
1108,Vale,40.422344,-3.7001423,Madrid,8,28004.0,Calle de Pérez Galdós,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1109,,40.4623624,-3.63503,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1110,Cervecería Carril,40.432618,-3.700403,Madrid,12,28010.0,Plaza de Olavide,bar,,,,,,+34 915 02 24 67,,,http://cerveceriacarril.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1111,Segovia II,40.3290921,-3.7528300999999997,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1112,El Tiétar,40.329215,-3.7528324,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1113,Gastrobar Rosales 36,40.4276811,-3.7202257,Madrid,36,28008.0,Paseo del Pintor Rosales,bar,,,,,https://es-es.facebook.com/Gastrobar-Rosales-36-902291676472467/,+34 913 66 80 68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1114,Lugano,40.5115044,-3.6791909,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1115,Avila La Muralla,40.511421,-3.6791561,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1116,La Posada de Carmela,40.5113456,-3.6790968,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1117,Luso,40.5110007,-3.678981,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1118,Manolo,40.4326642,-3.7179341,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1119,Los Tejares,40.4462041,-3.670756,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1120,La Gamba,40.4732031,-3.6351246,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1121,La Paloma,40.4101072,-3.7092689,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1122,Carbones 13,40.4151873,-3.6993627,Madrid,13,28014.0,Calle de Manuel Fernández y González,bar,,,,,https://es-es.facebook.com/CARBONES13,+34 913 69 46 65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1123,En Babia,40.4154975,-3.7012292,Madrid,9,28012.0,Calle de Núñez de Arce,bar,,,,,,,,,http://www.en-babia.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1124,El garito del Nene,40.3238031,-3.7714293,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1125,,40.3290396,-3.7684421,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1126,La Mota,40.3609751,-3.7805504,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1127,Horus,40.3285661,-3.7648572,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1128,Cervecería Alba,40.3802924,-3.7483937,,,,,bar,,,,,,,,,,,,,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1129,Salvaz,40.3815249,-3.7482734,,,,,bar,,,,,,,,,,,,,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1130,Patas Blancas,40.3445572,-3.7519499,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1131,Hagale Pues,40.3451536,-3.7519743,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1132,Franky's,40.4616348,-3.4589931,,,,,bar,,,,,,,,,,,,,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1133,Taberna Cántabra,40.4606039,-3.4602731,,,,,bar,,,,,,,,,,,,,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1134,La Bombonera,40.3333492,-3.7546413,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1135,,40.3321884,-3.7745059,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1136,The B-52s,40.4231338,-3.7023977,Madrid,41,28004.0,Calle del Barco,bar,,,,,https://www.facebook.com/The-b-52-696660427101414/,+34 655 45 73 46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1137,Bar Bambú,40.4630196,-3.6920374,Madrid,49,28020.0,Calle del Poeta Joan Maragall,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1138,Entrebares,40.4631042,-3.6943457,Madrid,18,28020.0,Calle de Oñate,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1139,Mesón La Cabaña,40.3239042,-3.7698400999999997,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1140,Valdepelayo,40.3230354,-3.7816871,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1141,Bar La Real,40.4796787,-3.6752958,Madrid,38,28036.0,Avenida de Burgos,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1142,Clavero,40.3337693,-3.7625925000000002,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1143,Espor,40.3244688,-3.7635411999999997,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1144,,40.3250233,-3.7637864,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1145,Gues,40.4410073,-3.6939872,,,,,bar,,,,,,,,,,Ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1146,Mr. Mind,40.4364289,-3.6790105,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1147,Lola Loba,40.4264743,-3.7050795,Madrid,38,28004.0,Calle de la Palma,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1148,El Goto Mato,40.4287753,-3.7042566,Madrid,16,28004.0,Calle de Manuela Malasaña,bar,,,,,,+34 655 45 77 85,,,http://elgotomato.es/,Chelita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1149,Taberna del Volapié,40.439444,-3.7122422,,,,,bar,,,https://www.tabernadelvolapie.com/,,,,,,,,,,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1150,Escarcha,40.4339088,-3.6986784999999998,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1151,Picasso,40.4516618,-3.694533,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1152,Cervecería Pako's,40.4300303,-3.7015796,Madrid,,28010.0,Calle del Cardenal Cisneros,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1153,Cabra Negra,40.4261613,-3.6961829,Madrid,3,28004.0,Calle de Santa Teresa,bar,,,,,https://es-es.facebook.com/cabranegramadrid/info/?entry_point=page_nav_about_item&tab=overview,+34 654 63 71 66,,,,Indievision,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1154,Loukanikos,40.4061361,-3.7013996000000002,Madrid,81,28012.0,Calle del Mesón de Paredes,bar,,,,,https://es-es.facebook.com/Loukanikos-Lavapi%C3%A9s-359201754182338/,,,,,,Mo-Su 19:00-24:00,,,diner,burger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,only,,,,,,,,,,,,,,,,,,,,
1155,"Trocha, el lugar de la caipirinha",40.4132503,-3.6966134,Madrid,55,28014.0,Calle de las Huertas,bar,,,,,,,,,,,,,,,,,,,ES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1156,Borodin,40.4054878,-3.7014668,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1157,Kloster,40.430985,-3.7019858,Madrid,25,28010.0,Calle del Cardenal Cisneros,bar,,,,,https://es-la.facebook.com/cerveceria-kloster-136008472242/,+34 618 75 28 92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1158,Ay Manuela,40.4286754,-3.7029658,Madrid,6,28004.0,Calle de Manuela Malasaña,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1159,Bar Calderón,40.3102894,-3.7183802999999997,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1160,La Santa Tapa,40.4405697,-3.6427632,,,,Calle de José del Hierro,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1161,Dos Gardenias,40.4130463,-3.6976405,Madrid,13,28014.0,Calle de Santa María,bar,,,,,,,,,,,,,,,,,,,ES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1162,El Pescador,40.509281,-3.6682546,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1163,Kiosco Bellas Artes,40.4402165,-3.6902859,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1164,Gayarre,40.4483453,-3.690386,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1165,Los Caracoles,40.4077491,-3.7112898,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1166,bar muñoz,40.3840825,-3.6714499,,23,28053.0,Calle Cardeñosa,bar,manuques1236@gmail.com,+34 916492667,,,,,,,,,Mo-Su 09:00-01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1167,Essential Flamenco,40.4148442,-3.7027669,,26,,Calle de la Cruz,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1168,Tic 2,40.5777143,-3.9298191,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1169,Tarantino,40.4782856,-3.7136337,,,,,bar,,,,,,,,,,,,,,,,,,,,,Tarantino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1170,Moustache's,40.4249393,-3.7150645,Madrid,19,28008.0,Calle de Juan Álvarez Mendizábal,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1171,Baraka,40.1814941,-3.683335,,,,,bar,,,,,,,,,,,,,,,,,,,,,Baraka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1172,La Chimenea,40.1816293,-3.6832436,,,,,bar,,,,,,,,,,,,,,,,,,,,,La Chimenea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1173,El rincón de Hugo,40.4358091,-3.710033,Madrid,,28015.0,Calle de Galileo,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1174,Los Robles,40.477147,-3.7138811,,,,,bar,,,,,,,,,,,,,,,,,,,,,Los Robles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1175,night club Camelot,40.4549749,-3.4813533,,7,28850.0,Calle de Sevilla,bar,vigmon24@gmail.com,+34 632257274,,,,,,,,,24/7,,,,,,,,,,night club Camelot,,,,,,,,,,,,,,wlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1176,Válgame Dios,40.4220666,-3.6965833999999997,Madrid,43,28004.0,Calle de Augusto Figueroa,bar,,,,,,,,,,,13:30-2:00,outside,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1177,,40.309897,-3.7199062,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1178,Bar La Rubita,40.3103817,-3.719416,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1179,Cervecería el Rebujito,40.3102736,-3.7191706,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1180,Bocateria L'Andaluza,40.3102789,-3.719027,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1181,El tren,40.4355343,-3.7115169999999997,Madrid,47,28015.0,Calle de Blasco de Garay,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1182,Yedra,40.4338663,-3.7147249,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1183,Madriz Madrid,40.4333773,-3.7149923,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1184,Kavu Bar,40.421934,-3.6990241,Madrid,4,28004.0,Calle de Pelayo,bar,,,,,https://es-es.facebook.com/kavuvaquero/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1185,Brew Wild Pizza Bar,40.4147985,-3.6995294999999997,Madrid,23,28014.0,Calle de Echegaray,bar,,,,no,,,,,https://www.brewwildpizzabar.com/,Hedwig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1186,Stop Madrid,40.4140743,-3.6988836,Madrid,10,28014.0,Calle del León,bar,,,,,,,Q64657695,,http://www.stopmadrid.es/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1187,La Contenta,40.4329809,-3.6972887,Madrid,,,Plaza de Chamberí,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1188,El Jarama,40.6314711,-4.0078866,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1189,La Pescantina,40.6319067,-4.0076586,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1190,Sports Bar,40.6319179,-4.0083975,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1191,el verde parla,40.2228617,-3.7604896,,,,,bar,,,,,,,,,,,,,,,,,,,,,el verde parla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1192,London Bar,40.4856135,-3.363803,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1193,La Central,40.4058234,-3.6732714,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1194,Bar Serrano,40.4054247,-3.6733359,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1195,Bodega Estebaranz,40.4060177,-3.6728228,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1196,La Giralda,40.4057868,-3.6730203,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1197,Pamer,40.4777433,-3.7154049000000002,,,,,bar,,,,,,,,,,,,,,,,,,,,,Pamer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1198,El Pozo Burger&Beer,40.509669,-3.372397,,,,,bar,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1199,Boyberry Gay Bar,40.4206686,-3.7023215,Madrid,3,28004.0,Calle de Valverde,bar,madrid@boyberry.com,+34 91 704 9101,http://mad.boyberry.com/madrid/,,,,,,,,Mo-Th 12:00-03:00, Fr 12:00-03:30, Sa-Su 15:00-03:30,,,,,,,,,,,,,,,,,,,,,,,,wlan,,,,,,,,,,,,,,,,,,,,primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1200,Gar Mar,40.4351465,-3.7080583,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1201,Churrería La Mejor de Fuencarral,40.4272213,-3.7020042,,3,,Calle del Divino Pastor,bar,,+34 914497813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1202,El Desván,40.4412175,-3.5321816999999998,,,,,bar,,,,,,,,,,,,,,,,,,,,,El Desván,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1203,Los Amigos,40.4266047,-3.6418929,,,,,bar,,,,,,,,,,,,,,,,,,,,,Los Amigos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1204,Euro Kebab,40.1596604,-3.6154587,,,,Calle de San Juan de Dios,bar,,,,,,,,,,,,,,,,,,,,,Euro Kebab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Євро Кебаб,,,,,,,,,,,,,,,,,,,,
1205,100 Monteditos,40.1596871,-3.6152232,,,,Calle de San Juan de Dios,bar,,,,,,,,,,,,,,,,,,,,,100 Monteditos,,,,,,,,,,,,,,wlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Монтедітос 100,,,,,,,,,,,,,,,,,,,,
1206,Siboni,40.435017,-3.7082155,,,,,bar,,,,,,,,,,,,,,,,,,,,,Siboni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1207,Las 4 Jotas,40.5443263,-3.4561367,,,,,bar,,,,,,,,,,,,,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1208,La Pista,40.4025558,-3.7456781,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1209,El Rincón de Mari,40.4023407,-3.7456943,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1210,Dehesa Santamaría,40.4499846,-3.5302623,,,,,bar,,,,,,,,,,,,,,,,,,,,,Dehesa Santamaría,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
